title,type,year,genre,idOwner
Entre bala y bala,Movie,1963,Action,tt0055959
The Checkered Flag,Movie,1963,Action,tt0055843
Santo en el hotel de la muerte,Movie,1963,Action,tt0055410
La garra del leopardo,Movie,1963,Action,tt0056009
Maciste contro i cacciatori di teste,Movie,1963,Action,tt0056207
Santo contra el cerebro diabólico,Movie,1963,Action,tt0056445
Astro Boy,TV Series,1963,Action,tt0056739
Tim Frazer,TV Series,1963,Action,tt0056790
Czerwone berety,Movie,1963,Action,tt0056971
Il pirata del diavolo,Movie,1963,Action,tt0054267
Entre bala y bala,Movie,1963,Action,tt0055959
The Checkered Flag,Movie,1963,Action,tt0055843
Santo en el hotel de la muerte,Movie,1963,Action,tt0055410
La garra del leopardo,Movie,1963,Action,tt0056009
Maciste contro i cacciatori di teste,Movie,1963,Action,tt0056207
Santo contra el cerebro diabólico,Movie,1963,Action,tt0056445
Astro Boy,TV Series,1963,Action,tt0056739
Tim Frazer,TV Series,1963,Action,tt0056790
Czerwone berety,Movie,1963,Action,tt0056971
Il pirata del diavolo,Movie,1963,Action,tt0054267
Entre bala y bala,Movie,1963,Action,tt0055959
The Checkered Flag,Movie,1963,Action,tt0055843
Santo en el hotel de la muerte,Movie,1963,Action,tt0055410
La garra del leopardo,Movie,1963,Action,tt0056009
Maciste contro i cacciatori di teste,Movie,1963,Action,tt0056207
Santo contra el cerebro diabólico,Movie,1963,Action,tt0056445
Astro Boy,TV Series,1963,Action,tt0056739
Tim Frazer,TV Series,1963,Action,tt0056790
Czerwone berety,Movie,1963,Action,tt0056971
Il pirata del diavolo,Movie,1963,Action,tt0054267
Entre bala y bala,Movie,1963,Action,tt0055959
The Checkered Flag,Movie,1963,Action,tt0055843
Santo en el hotel de la muerte,Movie,1963,Action,tt0055410
La garra del leopardo,Movie,1963,Action,tt0056009
Maciste contro i cacciatori di teste,Movie,1963,Action,tt0056207
Santo contra el cerebro diabólico,Movie,1963,Action,tt0056445
Astro Boy,TV Series,1963,Action,tt0056739
Tim Frazer,TV Series,1963,Action,tt0056790
Czerwone berety,Movie,1963,Action,tt0056971
Rebel tegen rome,Movie,1964,Action,tt0056954
Cent mille dollars au soleil,Movie,1964,Action,tt0056917
Duelo en el desierto,Movie,1964,Action,tt0057017
Coplan prend des risques,Movie,1964,Action,tt0056953
Kawaita hana,Movie,1964,Action,tt0056327
Laissez tirer les tireurs,Movie,1964,Action,tt0057243
Jonny Quest,TV Series,1964,Action,tt0057730
Stingray,TV Series,1964,Action,tt0057786
Sotrudnik ChK,Movie,1964,Action,tt0057520
Baghi,Movie,1964,Action,tt0057865
Rebel tegen rome,Movie,1964,Action,tt0056954
Cent mille dollars au soleil,Movie,1964,Action,tt0056917
Duelo en el desierto,Movie,1964,Action,tt0057017
Coplan prend des risques,Movie,1964,Action,tt0056953
Kawaita hana,Movie,1964,Action,tt0056327
Laissez tirer les tireurs,Movie,1964,Action,tt0057243
Jonny Quest,TV Series,1964,Action,tt0057730
Stingray,TV Series,1964,Action,tt0057786
Sotrudnik ChK,Movie,1964,Action,tt0057520
Baghi,Movie,1964,Action,tt0057865
Rebel tegen rome,Movie,1964,Action,tt0056954
Cent mille dollars au soleil,Movie,1964,Action,tt0056917
Duelo en el desierto,Movie,1964,Action,tt0057017
Coplan prend des risques,Movie,1964,Action,tt0056953
Kawaita hana,Movie,1964,Action,tt0056327
Laissez tirer les tireurs,Movie,1964,Action,tt0057243
Jonny Quest,TV Series,1964,Action,tt0057730
Stingray,TV Series,1964,Action,tt0057786
Sotrudnik ChK,Movie,1964,Action,tt0057520
Baghi,Movie,1964,Action,tt0057865
Rebel tegen rome,Movie,1964,Action,tt0056954
Cent mille dollars au soleil,Movie,1964,Action,tt0056917
Duelo en el desierto,Movie,1964,Action,tt0057017
Coplan prend des risques,Movie,1964,Action,tt0056953
Kawaita hana,Movie,1964,Action,tt0056327
Laissez tirer les tireurs,Movie,1964,Action,tt0057243
Jonny Quest,TV Series,1964,Action,tt0057730
Stingray,TV Series,1964,Action,tt0057786
Sotrudnik ChK,Movie,1964,Action,tt0057520
Baghi,Movie,1964,Action,tt0057865
Un hombre en la trampa,Movie,1965,Action,tt0057148
Thunderbirds,TV Series,1965,Action,tt0057790
Golia alla conquista di Bagdad,Movie,1965,Action,tt0058152
Atomic Rulers,TV Movie,1965,Action,tt0057860
El asesino invisible,Movie,1965,Action,tt0057857
Kokusai himitsu keisatsu: Kagi no kagi,Movie,1965,Action,tt0058253
Mr. Solo contra Mr. Solo,Movie,1965,Action,tt0058610
Las lobas del ring,Movie,1965,Action,tt0058299
The Atom Ant Show,TV Series,1965,Action,tt0058789
Hyappatsu hyakuchu,Movie,1965,Action,tt0058858
Un hombre en la trampa,Movie,1965,Action,tt0057148
Thunderbirds,TV Series,1965,Action,tt0057790
Golia alla conquista di Bagdad,Movie,1965,Action,tt0058152
Atomic Rulers,TV Movie,1965,Action,tt0057860
El asesino invisible,Movie,1965,Action,tt0057857
Kokusai himitsu keisatsu: Kagi no kagi,Movie,1965,Action,tt0058253
Mr. Solo contra Mr. Solo,Movie,1965,Action,tt0058610
Las lobas del ring,Movie,1965,Action,tt0058299
The Atom Ant Show,TV Series,1965,Action,tt0058789
Hyappatsu hyakuchu,Movie,1965,Action,tt0058858
Un hombre en la trampa,Movie,1965,Action,tt0057148
Thunderbirds,TV Series,1965,Action,tt0057790
Golia alla conquista di Bagdad,Movie,1965,Action,tt0058152
Atomic Rulers,TV Movie,1965,Action,tt0057860
El asesino invisible,Movie,1965,Action,tt0057857
Kokusai himitsu keisatsu: Kagi no kagi,Movie,1965,Action,tt0058253
Mr. Solo contra Mr. Solo,Movie,1965,Action,tt0058610
Las lobas del ring,Movie,1965,Action,tt0058299
The Atom Ant Show,TV Series,1965,Action,tt0058789
Hyappatsu hyakuchu,Movie,1965,Action,tt0058858
Un hombre en la trampa,Movie,1965,Action,tt0057148
Thunderbirds,TV Series,1965,Action,tt0057790
Golia alla conquista di Bagdad,Movie,1965,Action,tt0058152
Atomic Rulers,TV Movie,1965,Action,tt0057860
El asesino invisible,Movie,1965,Action,tt0057857
Kokusai himitsu keisatsu: Kagi no kagi,Movie,1965,Action,tt0058253
Mr. Solo contra Mr. Solo,Movie,1965,Action,tt0058610
Las lobas del ring,Movie,1965,Action,tt0058299
The Atom Ant Show,TV Series,1965,Action,tt0058789
Hyappatsu hyakuchu,Movie,1965,Action,tt0058858
Los cuatro Juanes,Movie,1966,Action,tt0057980
Evil Brain from Outer Space,TV Movie,1966,Action,tt0058072
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Action,tt0058227
Shinobi no mono: Shin kirigakure Saizô,Movie,1966,Action,tt0058592
Agent 505 - Todesfalle Beirut,Movie,1966,Action,tt0058878
Hu xia jian chou,Movie,1966,Action,tt0058656
Blue Demon vs. el poder satánico,Movie,1966,Action,tt0058980
Con el viento solano,Movie,1966,Action,tt0059052
El cachorro,Movie,1966,Action,tt0059005
Derek Flint 1e Klas-6eDan,Movie,1966,Action,tt0059557
Los cuatro Juanes,Movie,1966,Action,tt0057980
Evil Brain from Outer Space,TV Movie,1966,Action,tt0058072
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Action,tt0058227
Shinobi no mono: Shin kirigakure Saizô,Movie,1966,Action,tt0058592
Agent 505 - Todesfalle Beirut,Movie,1966,Action,tt0058878
Hu xia jian chou,Movie,1966,Action,tt0058656
Blue Demon vs. el poder satánico,Movie,1966,Action,tt0058980
Con el viento solano,Movie,1966,Action,tt0059052
El cachorro,Movie,1966,Action,tt0059005
Derek Flint 1e Klas-6eDan,Movie,1966,Action,tt0059557
Los cuatro Juanes,Movie,1966,Action,tt0057980
Evil Brain from Outer Space,TV Movie,1966,Action,tt0058072
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Action,tt0058227
Shinobi no mono: Shin kirigakure Saizô,Movie,1966,Action,tt0058592
Agent 505 - Todesfalle Beirut,Movie,1966,Action,tt0058878
Hu xia jian chou,Movie,1966,Action,tt0058656
Blue Demon vs. el poder satánico,Movie,1966,Action,tt0058980
Con el viento solano,Movie,1966,Action,tt0059052
El cachorro,Movie,1966,Action,tt0059005
Derek Flint 1e Klas-6eDan,Movie,1966,Action,tt0059557
Los cuatro Juanes,Movie,1966,Action,tt0057980
Evil Brain from Outer Space,TV Movie,1966,Action,tt0058072
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Action,tt0058227
Shinobi no mono: Shin kirigakure Saizô,Movie,1966,Action,tt0058592
Agent 505 - Todesfalle Beirut,Movie,1966,Action,tt0058878
Hu xia jian chou,Movie,1966,Action,tt0058656
Blue Demon vs. el poder satánico,Movie,1966,Action,tt0058980
Con el viento solano,Movie,1966,Action,tt0059052
El cachorro,Movie,1966,Action,tt0059005
Derek Flint 1e Klas-6eDan,Movie,1966,Action,tt0059557
El barón Brakola,Movie,1967,Action,tt0056855
Feuer frei auf Frankie,Movie,1967,Action,tt0058356
Captain Scarlet and the Mysterons,TV Series,1967,Action,tt0059973
Un dollaro tra i denti,Movie,1967,Action,tt0060325
Don't Lose Your Head,Movie,1967,Action,tt0060330
Coplan ouvre le feu à Mexico,Movie,1967,Action,tt0060374
I crudeli,Movie,1967,Action,tt0060261
El asesino se embarca,Movie,1967,Action,tt0060134
Qin jian en chou,Movie,1967,Action,tt0060524
Dieven Carnaval,Movie,1967,Action,tt0060209
El barón Brakola,Movie,1967,Action,tt0056855
Feuer frei auf Frankie,Movie,1967,Action,tt0058356
Captain Scarlet and the Mysterons,TV Series,1967,Action,tt0059973
Un dollaro tra i denti,Movie,1967,Action,tt0060325
Don't Lose Your Head,Movie,1967,Action,tt0060330
Coplan ouvre le feu à Mexico,Movie,1967,Action,tt0060374
I crudeli,Movie,1967,Action,tt0060261
El asesino se embarca,Movie,1967,Action,tt0060134
Qin jian en chou,Movie,1967,Action,tt0060524
Dieven Carnaval,Movie,1967,Action,tt0060209
El barón Brakola,Movie,1967,Action,tt0056855
Feuer frei auf Frankie,Movie,1967,Action,tt0058356
Captain Scarlet and the Mysterons,TV Series,1967,Action,tt0059973
Un dollaro tra i denti,Movie,1967,Action,tt0060325
Don't Lose Your Head,Movie,1967,Action,tt0060330
Coplan ouvre le feu à Mexico,Movie,1967,Action,tt0060374
I crudeli,Movie,1967,Action,tt0060261
El asesino se embarca,Movie,1967,Action,tt0060134
Qin jian en chou,Movie,1967,Action,tt0060524
Dieven Carnaval,Movie,1967,Action,tt0060209
El barón Brakola,Movie,1967,Action,tt0056855
Feuer frei auf Frankie,Movie,1967,Action,tt0058356
Captain Scarlet and the Mysterons,TV Series,1967,Action,tt0059973
Un dollaro tra i denti,Movie,1967,Action,tt0060325
Don't Lose Your Head,Movie,1967,Action,tt0060330
Coplan ouvre le feu à Mexico,Movie,1967,Action,tt0060374
I crudeli,Movie,1967,Action,tt0060261
El asesino se embarca,Movie,1967,Action,tt0060134
Qin jian en chou,Movie,1967,Action,tt0060524
Dieven Carnaval,Movie,1967,Action,tt0060209
Arañas infernales,Movie,1968,Action,tt0060226
Koroshi,TV Movie,1968,Action,tt0060605
Il marchio di Kriminal,Movie,1968,Action,tt0061952
A Man Called Dagger,Movie,1968,Action,tt0061946
"Killer, adios",Movie,1968,Action,tt0061864
Kommissar X - Drei blaue Panther,Movie,1968,Action,tt0061877
Blue Demon contra cerebros infernales,Movie,1968,Action,tt0061459
Kártyavár,Movie,1968,Action,tt0061859
Caccia ai violenti,Movie,1968,Action,tt0062076
Oss 117 speelt met vrouwen,Movie,1968,Action,tt0062099
Arañas infernales,Movie,1968,Action,tt0060226
Koroshi,TV Movie,1968,Action,tt0060605
Il marchio di Kriminal,Movie,1968,Action,tt0061952
A Man Called Dagger,Movie,1968,Action,tt0061946
"Killer, adios",Movie,1968,Action,tt0061864
Kommissar X - Drei blaue Panther,Movie,1968,Action,tt0061877
Blue Demon contra cerebros infernales,Movie,1968,Action,tt0061459
Kártyavár,Movie,1968,Action,tt0061859
Caccia ai violenti,Movie,1968,Action,tt0062076
Oss 117 speelt met vrouwen,Movie,1968,Action,tt0062099
Arañas infernales,Movie,1968,Action,tt0060226
Koroshi,TV Movie,1968,Action,tt0060605
Il marchio di Kriminal,Movie,1968,Action,tt0061952
A Man Called Dagger,Movie,1968,Action,tt0061946
"Killer, adios",Movie,1968,Action,tt0061864
Kommissar X - Drei blaue Panther,Movie,1968,Action,tt0061877
Blue Demon contra cerebros infernales,Movie,1968,Action,tt0061459
Kártyavár,Movie,1968,Action,tt0061859
Caccia ai violenti,Movie,1968,Action,tt0062076
Oss 117 speelt met vrouwen,Movie,1968,Action,tt0062099
Arañas infernales,Movie,1968,Action,tt0060226
Koroshi,TV Movie,1968,Action,tt0060605
Il marchio di Kriminal,Movie,1968,Action,tt0061952
A Man Called Dagger,Movie,1968,Action,tt0061946
"Killer, adios",Movie,1968,Action,tt0061864
Kommissar X - Drei blaue Panther,Movie,1968,Action,tt0061877
Blue Demon contra cerebros infernales,Movie,1968,Action,tt0061459
Kártyavár,Movie,1968,Action,tt0061859
Caccia ai violenti,Movie,1968,Action,tt0062076
Oss 117 speelt met vrouwen,Movie,1968,Action,tt0062099
Doorbraak naar de hel,Movie,1969,Action,tt0055329
Joë Caligula - Du suif chez les dabes,Movie,1969,Action,tt0060561
Five the Hard Way,Movie,1969,Action,tt0061671
Skok,Movie,1969,Action,tt0062275
Die sieben Männer der Sumuru,Movie,1969,Action,tt0062808
Comando al infierno,Movie,1969,Action,tt0062816
Catherine,Movie,1969,Action,tt0062783
Gendai yakuza: Yotamono no okite,Movie,1969,Action,tt0063004
La battaglia di El Alamein,Movie,1969,Action,tt0062714
5 per l'inferno,Movie,1969,Action,tt0062807
Doorbraak naar de hel,Movie,1969,Action,tt0055329
Joë Caligula - Du suif chez les dabes,Movie,1969,Action,tt0060561
Five the Hard Way,Movie,1969,Action,tt0061671
Skok,Movie,1969,Action,tt0062275
Die sieben Männer der Sumuru,Movie,1969,Action,tt0062808
Comando al infierno,Movie,1969,Action,tt0062816
Catherine,Movie,1969,Action,tt0062783
Gendai yakuza: Yotamono no okite,Movie,1969,Action,tt0063004
La battaglia di El Alamein,Movie,1969,Action,tt0062714
5 per l'inferno,Movie,1969,Action,tt0062807
Doorbraak naar de hel,Movie,1969,Action,tt0055329
Joë Caligula - Du suif chez les dabes,Movie,1969,Action,tt0060561
Five the Hard Way,Movie,1969,Action,tt0061671
Skok,Movie,1969,Action,tt0062275
Die sieben Männer der Sumuru,Movie,1969,Action,tt0062808
Comando al infierno,Movie,1969,Action,tt0062816
Catherine,Movie,1969,Action,tt0062783
Gendai yakuza: Yotamono no okite,Movie,1969,Action,tt0063004
La battaglia di El Alamein,Movie,1969,Action,tt0062714
5 per l'inferno,Movie,1969,Action,tt0062807
Doorbraak naar de hel,Movie,1969,Action,tt0055329
Joë Caligula - Du suif chez les dabes,Movie,1969,Action,tt0060561
Five the Hard Way,Movie,1969,Action,tt0061671
Skok,Movie,1969,Action,tt0062275
Die sieben Männer der Sumuru,Movie,1969,Action,tt0062808
Comando al infierno,Movie,1969,Action,tt0062816
Catherine,Movie,1969,Action,tt0062783
Gendai yakuza: Yotamono no okite,Movie,1969,Action,tt0063004
La battaglia di El Alamein,Movie,1969,Action,tt0062714
5 per l'inferno,Movie,1969,Action,tt0062807
Satan's Harvest,Movie,1970,Action,tt0059680
The Girls from Thunder Strip,Movie,1970,Action,tt0060462
Hibotan bakuto: Oryû sanjô,Movie,1970,Action,tt0063066
Nihon jokyo-den: tekka geisha,Movie,1970,Action,tt0063353
UFO,TV Series,1970,Action,tt0063962
De guerrilleros van Shiraz,Movie,1970,Action,tt0063137
An Elephant Called Slowly,Movie,1970,Action,tt0064283
Het Speelgoed van de Duivel,Movie,1970,Action,tt0064126
OSS 117 prend des vacances,Movie,1970,Action,tt0064746
La lunga notte dei disertori - I 7 di Marsa Matruh,Movie,1970,Action,tt0064964
Satan's Harvest,Movie,1970,Action,tt0059680
The Girls from Thunder Strip,Movie,1970,Action,tt0060462
Hibotan bakuto: Oryû sanjô,Movie,1970,Action,tt0063066
Nihon jokyo-den: tekka geisha,Movie,1970,Action,tt0063353
UFO,TV Series,1970,Action,tt0063962
De guerrilleros van Shiraz,Movie,1970,Action,tt0063137
An Elephant Called Slowly,Movie,1970,Action,tt0064283
Het Speelgoed van de Duivel,Movie,1970,Action,tt0064126
OSS 117 prend des vacances,Movie,1970,Action,tt0064746
La lunga notte dei disertori - I 7 di Marsa Matruh,Movie,1970,Action,tt0064964
Satan's Harvest,Movie,1970,Action,tt0059680
The Girls from Thunder Strip,Movie,1970,Action,tt0060462
Hibotan bakuto: Oryû sanjô,Movie,1970,Action,tt0063066
Nihon jokyo-den: tekka geisha,Movie,1970,Action,tt0063353
UFO,TV Series,1970,Action,tt0063962
De guerrilleros van Shiraz,Movie,1970,Action,tt0063137
An Elephant Called Slowly,Movie,1970,Action,tt0064283
Het Speelgoed van de Duivel,Movie,1970,Action,tt0064126
OSS 117 prend des vacances,Movie,1970,Action,tt0064746
La lunga notte dei disertori - I 7 di Marsa Matruh,Movie,1970,Action,tt0064964
Satan's Harvest,Movie,1970,Action,tt0059680
The Girls from Thunder Strip,Movie,1970,Action,tt0060462
Hibotan bakuto: Oryû sanjô,Movie,1970,Action,tt0063066
Nihon jokyo-den: tekka geisha,Movie,1970,Action,tt0063353
UFO,TV Series,1970,Action,tt0063962
De guerrilleros van Shiraz,Movie,1970,Action,tt0063137
An Elephant Called Slowly,Movie,1970,Action,tt0064283
Het Speelgoed van de Duivel,Movie,1970,Action,tt0064126
OSS 117 prend des vacances,Movie,1970,Action,tt0064746
La lunga notte dei disertori - I 7 di Marsa Matruh,Movie,1970,Action,tt0064964
Santo contra los cazadores de cabezas,Movie,1971,Action,tt0060939
Tarzan and the Perils of Charity Jones,Movie,1971,Action,tt0062342
The Female Bunch,Movie,1971,Action,tt0064321
Xia nü,Movie,1971,Action,tt0064451
Gui nu chuan,Movie,1971,Action,tt0065803
Pilot,TV Episode,1971,Action,tt0066000
Assault on the Wayne,TV Movie,1971,Action,tt0065431
Per una bara piena di dollari,Movie,1971,Action,tt0066210
Los corsarios,Movie,1971,Action,tt0066228
Odin iz nas,Movie,1971,Action,tt0066175
Santo contra los cazadores de cabezas,Movie,1971,Action,tt0060939
Tarzan and the Perils of Charity Jones,Movie,1971,Action,tt0062342
The Female Bunch,Movie,1971,Action,tt0064321
Xia nü,Movie,1971,Action,tt0064451
Gui nu chuan,Movie,1971,Action,tt0065803
Pilot,TV Episode,1971,Action,tt0066000
Assault on the Wayne,TV Movie,1971,Action,tt0065431
Per una bara piena di dollari,Movie,1971,Action,tt0066210
Los corsarios,Movie,1971,Action,tt0066228
Odin iz nas,Movie,1971,Action,tt0066175
Santo contra los cazadores de cabezas,Movie,1971,Action,tt0060939
Tarzan and the Perils of Charity Jones,Movie,1971,Action,tt0062342
The Female Bunch,Movie,1971,Action,tt0064321
Xia nü,Movie,1971,Action,tt0064451
Gui nu chuan,Movie,1971,Action,tt0065803
Pilot,TV Episode,1971,Action,tt0066000
Assault on the Wayne,TV Movie,1971,Action,tt0065431
Per una bara piena di dollari,Movie,1971,Action,tt0066210
Los corsarios,Movie,1971,Action,tt0066228
Odin iz nas,Movie,1971,Action,tt0066175
Santo contra los cazadores de cabezas,Movie,1971,Action,tt0060939
Tarzan and the Perils of Charity Jones,Movie,1971,Action,tt0062342
The Female Bunch,Movie,1971,Action,tt0064321
Xia nü,Movie,1971,Action,tt0064451
Gui nu chuan,Movie,1971,Action,tt0065803
Pilot,TV Episode,1971,Action,tt0066000
Assault on the Wayne,TV Movie,1971,Action,tt0065431
Per una bara piena di dollari,Movie,1971,Action,tt0066210
Los corsarios,Movie,1971,Action,tt0066228
Odin iz nas,Movie,1971,Action,tt0066175
Chanoc contra el tigre y el vampiro,Movie,1972,Action,tt0065538
Ying han,Movie,1972,Action,tt0066477
Street of a Thousand Pleasures,Movie,1972,Action,tt0066417
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Action,tt0066350
The Wedsworth-Townsend Act,TV Episode,1972,Action,tt0067046
E ke,Movie,1972,Action,tt0067037
Du bei chuan wang,Movie,1972,Action,tt0067009
Dostoyanie respubliki,Movie,1972,Action,tt0067013
Conquest of the Planet of the Apes,Movie,1972,Action,tt0068408
I leoni di Pietroburgo,Movie,1972,Action,tt0067340
Chanoc contra el tigre y el vampiro,Movie,1972,Action,tt0065538
Ying han,Movie,1972,Action,tt0066477
Street of a Thousand Pleasures,Movie,1972,Action,tt0066417
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Action,tt0066350
The Wedsworth-Townsend Act,TV Episode,1972,Action,tt0067046
E ke,Movie,1972,Action,tt0067037
Du bei chuan wang,Movie,1972,Action,tt0067009
Dostoyanie respubliki,Movie,1972,Action,tt0067013
Conquest of the Planet of the Apes,Movie,1972,Action,tt0068408
I leoni di Pietroburgo,Movie,1972,Action,tt0067340
Chanoc contra el tigre y el vampiro,Movie,1972,Action,tt0065538
Ying han,Movie,1972,Action,tt0066477
Street of a Thousand Pleasures,Movie,1972,Action,tt0066417
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Action,tt0066350
The Wedsworth-Townsend Act,TV Episode,1972,Action,tt0067046
E ke,Movie,1972,Action,tt0067037
Du bei chuan wang,Movie,1972,Action,tt0067009
Dostoyanie respubliki,Movie,1972,Action,tt0067013
Conquest of the Planet of the Apes,Movie,1972,Action,tt0068408
